ExportDate	StudioVersionRec	StudioProjectName	StudioTestName	ParticipantName	RecordingName	RecordingDate	RecordingDuration	RecordingResolution	FixationFilter	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	MediaWidth	MediaHeight	SegmentName	SegmentStart	SegmentEnd	SegmentDuration	SceneName	SceneSegmentStart	SceneSegmentEnd	SceneSegmentDuration	RecordingTimestamp	LocalTimeStamp	EyeTrackerTimestamp	MouseEventIndex	MouseEvent	MouseEventX (ADCSpx)	MouseEventY (ADCSpx)	MouseEventX (MCSpx)	MouseEventY (MCSpx)	KeyPressEventIndex	KeyPressEvent	StudioEventIndex	StudioEvent	StudioEventData	ExternalEventIndex	ExternalEvent	ExternalEventValue	EventMarkerValue	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX (MCSpx)	FixationPointY (MCSpx)	AOI[menu]Hit	AOI[left header]Hit	AOI[middle header]Hit	AOI[right header]Hit	AOI[Ponuky menu]Hit	AOI[ponuky1]Hit	AOI[ponuky2]Hit	AOI[ponuky3]Hit	AOI[ponuky4]Hit	AOI[footer]Hit	GazePointIndex	GazePointLeftX (ADCSpx)	GazePointLeftY (ADCSpx)	GazePointRightX (ADCSpx)	GazePointRightY (ADCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	GazePointX (MCSpx)	GazePointY (MCSpx)	GazePointLeftX (ADCSmm)	GazePointLeftY (ADCSmm)	GazePointRightX (ADCSmm)	GazePointRightY (ADCSmm)	StrictAverageGazePointX (ADCSmm)	StrictAverageGazePointY (ADCSmm)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	EyePosLeftZ (ADCSmm)	EyePosRightX (ADCSmm)	EyePosRightY (ADCSmm)	EyePosRightZ (ADCSmm)	CamLeftX	CamLeftY	CamRightX	CamRightY	DistanceLeft	DistanceRight	PupilLeft	PupilRight	ValidityLeft	ValidityRight	IRMarkerCount	IRMarkerID	PupilGlassesRight	
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									818641	16:00:25.190	1491573024166620																8		Fixation	133	778	87											170	782	181	786	162	784	171	777	84	212,24	276,77	213,20	281,96	212,72	279,37	203,96	206,43	633,58	263,79	209,80	630,63					656,49	656,49	2,79	2,92	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									818808	16:00:25.356	1491573024333231																9		Fixation	300	1075	82											180	1081	157	1106	179	1093	168	1086	81	293,34	283,29	300,08	277,25	296,71	280,27	205,02	206,49	633,67	264,83	209,82	631,15					656,50	656,50	2,78	2,92	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									819175	16:00:25.723	1491573024699834																10		Fixation	300	443	89											202			449	163	449	163	442	76			121,89	281,53						263,62	210,14	631,74						0,00		2,86	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									819491	16:00:26.040	1491573025016612																11		Fixation	133	394	89											221	390	182	409	172	399	177	392	90	105,87	276,46	111,08	279,14	108,48	277,80	203,50	207,07	634,73	263,38	210,47	632,04					657,82	657,82	2,76	2,88	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									819658	16:00:26.206	1491573025183293																12		Fixation	300	822	33											231	825	121	834	117	829	119	822	32	223,83	293,17	226,44	294,08	225,13	293,63	204,63	207,29	634,44	264,48	210,53	631,81					657,52	657,52	2,84	2,88	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									820008	16:00:26.556	1491573025533315																13		Fixation	366	1243	13											252	1226	108	1267	82	1246	95	1239	8	332,76	296,53	343,79	303,71	338,27	300,12	205,50	207,14	633,66	265,34	210,35	631,70					656,66	656,66	2,81	2,89	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									820441	16:00:26.989	1491573025966409																14		Fixation	200	1308	309											278	1292	406	1326	409	1309	407	1302	320	350,58	215,64	359,89	214,71	355,23	215,18	207,68	206,82	632,35	267,51	209,41	631,81					655,15	655,15	2,82	2,80	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									820708	16:00:27.256	1491573026233047																15		Fixation	133	1004	292											294	1001	384	1027	368	1014	376	1007	289	271,66	221,69	278,63	225,97	275,14	223,83	209,33	206,84	630,42	269,32	208,74	630,97					653,20	653,20	2,76	2,77	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									820858	16:00:27.406	1491573026383189																16		Fixation	150	990	208											303	988	295	1012	291	1000	293	993	206	268,12	245,70	274,71	246,77	271,42	246,24	209,33	206,89	630,05	269,26	208,77	630,32					652,88	652,88	2,71	2,80	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									821091	16:00:27.639	1491573026616525																17		Fixation	400	473	224											317			486	302	486	302	479	215			132,01	243,98						267,40	208,83	630,40						0,00		2,81	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									821525	16:00:28.073	1491573027049895																18		Fixation	250	601	212											343	610	330	612	314	611	322	604	235	165,41	236,38	166,22	240,69	165,82	238,54	206,52	206,76	631,70	266,51	209,13	631,05					654,61	654,61	2,77	2,83	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									821824	16:00:28.373	1491573027349879																19		Fixation	200	466	538											361	468	605	480	611	474	608	467	521	127,11	161,54	130,33	160,10	128,72	160,82	206,50	206,27	631,84	266,38	208,70	631,21					654,58	654,58	2,75	2,86	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									822091	16:00:28.639	1491573027616609																20		Fixation	150	284	702											377	254	773	300	796	277	784	270	697	68,96	116,01	81,54	109,72	75,25	112,86	205,67	206,11	632,33	265,62	208,65	631,50					655,06	655,06	2,70	2,91	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									822308	16:00:28.856	1491573027833210																21		Fixation	150	567	212											390	573	306	571	274	572	290	565	203	155,53	242,86	154,85	251,49	155,19	247,17	205,98	206,90	632,37	265,86	209,56	631,74					655,33	655,33	2,72	2,85	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									822508	16:00:29.056	1491573028033199																22		Fixation	367	588	217											402	607	313	585	298	596	305	589	218	164,63	241,02	158,78	245,09	161,70	243,05	205,75	207,03	632,77	265,76	209,65	632,21					655,76	655,76	2,70	2,85	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									822958	16:00:29.506	1491573028483218																23		Fixation	200	694	221											429	708	312	699	302	703	307	696	220	192,24	241,25	189,72	243,81	190,98	242,53	206,24	207,24	633,26	266,27	209,80	632,78					656,26	656,26	2,84	2,93	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									823174	16:00:29.723	1491573028699897																24		Fixation	233	667	225											442	692	328	694	298	693	313	686	226	187,76	236,78	188,31	245,01	188,04	240,90	206,39	207,19	633,72	266,41	209,75	633,24					656,66	656,66	2,81	3,01	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									823508	16:00:30.056	1491573029033113																25		Fixation	150	549	169											462			561	269	561	269	554	182			152,12	252,94						265,73	209,97	634,11						0,00		2,92	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									823708	16:00:30.256	1491573029233102																26		Fixation	133	404	170											474	417	259	428	260	422	259	415	172	113,28	255,63	116,27	255,35	114,77	255,49	205,54	207,53	635,66	265,55	210,20	635,00					658,67	658,67	2,77	2,96	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									823891	16:00:30.439	1491573029416467																27		Fixation	183	519	164											485	526	251	532	252	529	251	522	164	142,70	257,81	144,36	257,49	143,53	257,65	205,77	207,68	636,05	265,76	210,32	635,43					659,06	659,06	2,72	2,86	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									824108	16:00:30.656	1491573029633088																28		Fixation	517	587	172											498	601	266	596	269	598	267	591	180	163,12	253,77	161,86	252,80	162,49	253,29	205,22	207,68	636,04	265,23	210,43	635,38					659,10	659,10	2,69	2,85	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									824708	16:00:31.256	1491573030233153																29		Fixation	117	1381	82											534	1365	193	1414	155	1389	174	1382	87	370,46	273,59	383,68	283,90	377,07	278,75	208,97	208,33	636,03	268,92	210,44	636,57					659,00	659,00	2,88	2,91	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									824891	16:00:31.440	1491573030417021																30		Fixation	250	1285	87											545	1321	155	1273	179	1297	167	1290	80	358,47	283,83	345,57	277,38	352,02	280,60	209,85	208,41	635,44	269,93	210,40	636,98					658,40	658,40	2,90	2,99	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester10	tester10	7.4.2017	3023805	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									825208	16:00:31.756	1491573030733668																31		Fixation	333	1183	84											564	1206	159	1171	170	1188	164	1181	77	327,27	282,74	317,87	279,74	322,57	281,24	209,30	208,48	635,65	269,30	210,46	637,01					658,67	658,67	2,74	2,94	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1273537	16:10:54.959	1491573030205676																1		Fixation	179	599	240											444			600	308	600	308	593	221			162,68	241,89						264,15	245,65	580,72						0,00		3,32	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1273751	16:10:55.173	1491573030420606																2		Fixation	170	480	236											456	494	324	489	294	491	309	484	222	133,74	237,45	132,51	245,72	133,13	241,59	199,45	241,11	586,64	260,43	247,45	581,08					625,93	625,93	3,39	3,49	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1273954	16:10:55.376	1491573030623278																3		Fixation	217	403	217											468	408	312	399	308	403	310	396	223	110,44	240,91	108,06	241,82	109,25	241,37	199,47	239,98	588,43	260,49	246,87	583,44					627,11	627,11	3,36	3,46	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1274254	16:10:55.676	1491573030923371																4		Fixation	167	595	258											486	589	344	594	293	591	318	584	231	159,73	232,08	161,00	246,04	160,36	239,06	203,59	241,59	590,06	264,68	248,06	585,20					628,86	628,86	3,49	3,58	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1274488	16:10:55.910	1491573031157144																5		Fixation	250	700	247											500	704	366	700	309	702	337	695	250	190,81	226,11	189,76	241,71	190,29	233,91	205,94	240,49	588,33	267,08	246,84	583,66					626,62	626,62	3,48	3,52	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1274755	16:10:56.177	1491573031423946																6		Fixation	250	828	251											516	832	348	847	318	839	333	832	246	225,50	230,98	229,50	239,13	227,50	235,06	209,29	240,10	587,00	270,46	246,10	583,08					624,98	624,98	3,60	3,56	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1275021	16:10:56.443	1491573031690558																7		Fixation	233	943	245											532	938	383	980	277	959	330	952	243	254,24	221,49	265,49	250,21	259,86	235,85	211,68	239,95	585,35	272,94	245,51	582,25					623,22	623,22	3,52	3,62	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1275271	16:10:56.693	1491573031940565																8		Fixation	217	911	252											547	923	359	918	309	920	334	913	247	250,24	227,96	248,83	241,52	249,54	234,74	211,09	239,90	586,01	272,39	245,75	582,60					623,85	623,85	3,47	3,54	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1275521	16:10:56.943	1491573032190572																9		Fixation	150	1050	257											562	1039	386	1065	305	1052	345	1045	258	281,46	220,73	288,52	242,60	284,99	231,66	211,64	239,20	584,73	272,87	244,94	581,99					622,35	622,35	3,41	3,51	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1275705	16:10:57.127	1491573032373876																10		Fixation	167	1009	255											573	1003	362	1015	315	1009	338	1002	251	271,68	227,37	274,99	239,88	273,33	233,63	210,75	239,22	585,17	272,06	245,12	582,65					622,83	622,83	3,37	3,44	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1275888	16:10:57.310	1491573032557328																11		Fixation	150	1070	251											584	1073	353	1091	313	1082	333	1075	246	290,64	229,62	295,75	240,64	293,19	235,13	211,07	239,44	584,80	272,38	245,55	583,22					622,56	622,56	3,39	3,43	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1276105	16:10:57.527	1491573032773886																12		Fixation	67	579	245											597	587	346	585	317	586	331	579	244	158,96	231,51	158,66	239,48	158,81	235,49	210,27	239,59	585,29	271,55	245,55	582,97					623,13	623,13	3,29	3,47	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1276238	16:10:57.660	1491573032907233																13		Fixation	217	487	241											605	496	336	498	305	497	320	490	233	134,41	234,25	134,93	242,69	134,67	238,47	210,36	239,33	585,19	271,63	245,31	582,85					622,93	622,93	3,28	3,47	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1276488	16:10:57.910	1491573033157210																14		Fixation	233	584	240											620	590	354	588	306	589	330	582	243	159,79	229,36	159,29	242,39	159,54	235,88	208,70	238,65	584,51	269,89	245,05	581,59					622,18	622,18	3,34	3,47	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1276755	16:10:58.177	1491573033423817																15		Fixation	100	497	245											636	509	353	506	322	507	337	500	250	137,82	229,73	137,11	238,09	137,46	233,91	206,41	237,74	584,04	267,55	244,57	580,70					621,58	621,58	3,42	3,46	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1276905	16:10:58.327	1491573033573807																16		Fixation	200	609	244											645	623	346	619	294	621	320	614	233	168,75	231,55	167,76	245,59	168,26	238,57	206,14	237,96	583,89	267,26	244,98	580,44					621,55	621,55	3,46	3,56	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1277121	16:10:58.543	1491573033790589																17		Fixation	350	587	254											658	604	346	598	323	601	334	594	247	163,65	231,59	162,00	237,83	162,82	234,71	205,76	237,53	583,80	266,90	244,56	580,19					621,34	621,34	3,48	3,62	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1277621	16:10:59.043	1491573034290615																18		Fixation	650	612	242											688	641	352	617	289	629	320	622	233	173,76	230,09	167,19	247,19	170,48	238,64	204,89	237,29	583,52	266,15	244,62	579,85					621,06	621,06	3,45	3,64	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1278305	16:10:59.727	1491573034973866																19		Fixation	117	913	328											729	908	446	913	385	910	415	903	328	246,10	204,56	247,34	221,09	246,72	212,82	205,82	237,13	582,97	266,91	244,13	579,40					620,41	620,41	3,32	3,38	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1278455	16:10:59.877	1491573035123875																20		Fixation	150	1053	103											738	1051	212	1064	153	1057	182	1050	95	284,76	267,93	288,44	284,04	286,60	275,98	206,42	238,44	583,48	267,45	245,16	580,03					621,34	621,34	3,38	3,46	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1278621	16:11:00.043	1491573035290441																21		Fixation	183	965	95											748	976	214	990	132	983	173	976	86	264,59	267,50	268,25	289,51	266,42	278,50	207,38	239,49	583,88	268,57	245,83	580,58					622,05	622,05	3,36	3,52	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1278888	16:11:00.310	1491573035557035																22		Fixation	83	462	175											764	475	281	468	223	471	252	464	165	128,80	249,20	126,87	264,93	127,84	257,07	206,74	238,86	584,16	267,89	244,96	580,51					622,10	622,10	3,29	3,45	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1278988	16:11:00.410	1491573035657010																23		Fixation	284	406	223											770	411	314	410	299	410	306	403	219	111,24	240,26	111,20	244,44	111,22	242,35	206,72	238,56	583,71	267,91	244,68	580,20					621,57	621,57	3,21	3,38	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1279405	16:11:00.827	1491573036073961																24		Fixation	301	613	232											795	617	353	615	314	616	333	609	246	167,28	229,78	166,68	240,41	166,98	235,09	206,26	238,68	583,78	267,64	244,97	580,26					621,72	621,72	3,39	3,48	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1279755	16:11:01.177	1491573036424487																25		Fixation	150	1173	314											816	1149	435	1185	385	1167	410	1160	323	311,26	207,45	321,23	221,08	316,25	214,26	207,34	237,77	583,21	268,41	244,16	580,31					620,75	620,75	3,41	3,41	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester23	tester23	7.4.2017	2876244	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									1279938	16:11:01.360	1491573036607830																26		Fixation	200	1005	337											827	1010	454	1011	401	1010	427	1003	340	273,65	202,32	273,91	216,73	273,78	209,52	207,63	237,87	583,02	268,87	243,88	580,29					620,59	620,59	3,35	3,37	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									936486	16:04:02.875	1491572462968169																1		Fixation	150	729	186											1	723	249	751	299	737	274	730	187	198,18	260,87	205,91	247,20	202,04	254,03	213,41	195,05	605,06	280,54	189,79	603,02					625,35	625,35	2,80	3,09	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									937003	16:04:03.392	1491572463484806																2		Fixation	500	786	301											32	762	382			762	382	755	295	208,91	224,49					213,16	195,18	605,16		-8,38						625,50		2,72		0	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									937536	16:04:03.925	1491572464018207																3		Fixation	133	507	230											64	508	280	542	344	525	312	518	225	139,18	252,56	148,58	234,91	143,88	243,73	213,67	195,54	603,04	280,70	190,38	600,42					623,58	623,58	2,66	2,94	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									937986	16:04:04.375	1491572464468188																4		Fixation	68	1156	405											91																			-8,38										4	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									938089	16:04:04.478	1491572464570936																5		Fixation	68	1056	318											97																			-8,38										4	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									938206	16:04:04.596	1491572464688437																6		Fixation	100	1026	298											104	1036	381			1036	381	1029	294	284,00	224,78					212,65	192,55	602,30		-8,38						621,99		2,70		0	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									938323	16:04:04.713	1491572464805273																7		Fixation	117	1054	321											111	1024	405	1084	444	1054	424	1047	337	280,86	218,23	297,19	207,51	289,02	212,87	211,07	192,14	602,05	278,10	187,73	598,71					621,76	621,76	2,70	2,97	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									938456	16:04:04.846	1491572464938583																8		Fixation	150	1020	318											119			1047	409	1047	409	1040	322			287,05	217,16						275,82	187,48	597,86						0,00		2,98	4	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									944431	16:04:10.821	1491572470913761																9		Fixation	134	446	166											476	448	242	445	263	446	252	439	165	122,73	262,80	122,11	257,08	122,42	259,94	185,21	178,76	600,83	249,54	176,68	583,23					619,15	619,15	2,38	2,63	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									944615	16:04:11.004	1491572471097278																10		Fixation	150	500	56											487	500	149	528	149	514	149	507	62	137,13	288,33	144,65	288,39	140,89	288,36	188,42	180,76	601,32	253,03	178,25	584,88					619,83	619,83	2,48	2,71	0	0				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									944882	16:04:11.271	1491572471363856																11		Fixation	167	1489	63											503	1487	151			1487	151	1480	64	407,78	287,96					196,47	183,54	600,22		-8,38						618,72		2,54		0	4				
16.6.2017	3.4.4	ontozur_beh_2	New test	tester13	tester13	7.4.2017	2897542	1920 x 1200	I-VT filter	https://www.zlavadna.sk/bratislava (1888x7481)	7	87	1888	7481									945099	16:04:11.489	1491572471581463																12		Fixation	150	1305	32											516	1304	146	1322	103	1313	124	1306	37	357,69	289,16	362,50	301,10	360,09	295,13	201,34	185,35	600,61	267,52	181,85	590,52					619,14	619,14	2,66	2,94	0	0				
